issuer_name,cusip,instrument_id,mi_key,spread_target,spread_source,predicted_spread,cheapness_bps,sp_rating,rating_numeric,modified_duration
"Altria Group, Inc.",718154CF2,SPS14039691,4087349,-20.10663,z_spread_bid,133.61291653415128,-153.71954653415128,BBB+,8.0,0.60323
Ameren Corporation,171794AF7,SPS14080441,4007308,108.72353,z_spread_bid,132.68375168060354,-23.96022168060354,BBB,9.0,2.8994
Amgen Inc.,031162AA8,SPS14041981,4092820,198.13807,z_spread_bid,188.6470689542495,9.491001045750494,BBB+,8.0,15.03029
Amgen Inc.,031162DF4,SPS1771976039,4092820,124.3007,z_spread_bid,186.11299778141225,-61.81229778141224,BBB+,8.0,13.95118
Amgen Inc.,031162DG2,SPS1771976040,4092820,136.37508,z_spread_bid,189.33218576873983,-52.95710576873984,BBB+,8.0,15.37251
APA Corporation,U0379QAE2,SPS1912144050,4010203,75.7478,z_spread_bid,227.17354321650794,-151.42574321650795,BBB-,10.0,3.01631
"Arrow Electronics, Inc.",042735AK6,SPS14039790,4066994,138.01212,z_spread_bid,122.39057568917593,15.621544310824078,BBB-,10.0,0.59883
"Bath & Body Works, Inc.",532716AJ6,SPS14132358,4069317,336.47139,z_spread_bid,309.65287327053846,26.81851672946152,BB-,13.0,5.18669
"Bath & Body Works, Inc.",532716AK3,SPS14140320,4069317,336.47139,z_spread_bid,309.65287327053846,26.81851672946152,BB-,13.0,5.18669
"Bath & Body Works, Inc.",U53313AA7,SPS64386194,4069317,336.47139,z_spread_bid,309.65287327053846,26.81851672946152,BB-,13.0,5.18669
"Becton, Dickinson and Company",075887AN9,SPS14045127,4133271,42.52852,z_spread_bid,76.18930249938045,-33.660782499380446,BBB,9.0,1.10302
"CenterPoint Energy, Inc.",15189TAX5,SPS632958506,4074390,64.1935,z_spread_bid,115.53747759819892,-51.34397759819892,BBB,9.0,3.47066
"CenterPoint Energy, Inc.",15189TAY3,SPS632958507,4074390,157.88336,z_spread_bid,183.71290624227237,-25.829546242272357,BBB,9.0,13.47795
Corning Incorporated,219350AH8,SPS14066738,4004201,69.13772,z_spread_bid,41.86251769456724,27.275202305432764,BBB+,8.0,2.47017
